user,location,text,sentiment,probability
eduardo_C1985,,twhashtag todos los venezolanos tenemos la responsabilidad de asumir un compromiso con nuestro pais ayudando a salir de… twurl,Positivo,52
sasch_84,Latinoamérica,descarga cashzine app y gana dinero mientras lees noticias👇👇: twurl mi codigo de invitado: … twurl,Positivo,52
joseluistaly,"Caracas, Venezuela","twhashtag gobernadora del tachira al ministro de energia electrica: “venga a cumplir la cuarentena al tachira, para qu… twurl",Positivo,52
contrapuntovzla,,twhashtag reportan detenciones arbitrarias y deficiente servicio de agua en estados llaneros durante cuarentena… twurl,Positivo,51
BoletinPetroleo,Venezuela,"cual es la produccion real? actualmente las refinerias de venezuela operan en niveles minimos,  en el boletin del v… twurl",Positivo,56
descifradocom,CARACAS,"kremlin dice que acuerdo opep+ evitara el «caos» en el mercado , reseña twmention twhashtag twurl twurl",Positivo,52
PaoPerez13,"Cbia, Sder, bca.",no fue una buena noche. considero a las personas que sufren de migraña. que dolor tan 🤬  twhashtag,Positivo,51
cactus24noticia,"Punto Fijo, Falcón",twhashtag gobierno de twhashtag exhorta a los colegios a reabrir para que los padres vuelvan a trabajar… twurl,Positivo,52
Sthefania_820,"Bogotá, Colombia",obreros en suba salen a protestar por la cancelacion de sus contratos y por ende la terrible crisis economica por l… twurl,Neutro,74
grekko4,,nadie se ha percatado o ha caido en cuenta de que el pais mas castigado por el twhashtag estados unidos twhashtag es… twurl,Positivo,52
_A_Capela_1967,🌜Quark🌞,"💙  ❤️me gusta, imaginarte vestida,  para desnudarte, poco a poco💛💛 twhashtag 💙 twhashtag ❤️",Positivo,52
Noemi52936660,,estoy muy molesta !! ¿por que a los jubilados le cobran $ por pagarle su pension en banco estado? si nos impone… twurl,Positivo,52
AZUCARERO_APTCA,"El Tocuyo, estado Lara",twhashtag  recuerda seguir estas y todas las recomendaciones sugeridas para evitar la propagacion del covid-. ¡la cl… twurl,Positivo,52
FH_Vzla,"Caracas, Venezuela",twmention twmention twmention twmention lo que construimos en  años se puede caer en un segundo… twurl,Positivo,52
laverdadweb,"Maracaibo, Venezuela",twhashtag twhashtag | detienen a periodista durante protesta por agua en guarico twurl twurl,Positivo,51
Bauxilum_CVG,Ciudad Guayana - Los Pijiguaos,"twhashtag || el ministro del trabajo eduardo piñate twmention acompañado por el dr. pedro maldonado, titular… twurl",Positivo,51
GNB_TachiraGaes,"Pueblo Nuevo, CORE 1",twhashtag desde el twmention queremos desearle un felizcumpleaños a nuestro capitan camarada . twmention hombre… twurl,Positivo,51
Flug251,"Antioquia, Colombia",pereza de cuarentena!.. twhashtag twhashtag twhashtag twhashtag twhashtag twurl,Positivo,52
ElToqueDeDiana,,"twhashtag la falta de comida, gas domestico, agua potable y el retraso en la entrega de cajas clap provocaron una prot… twurl",Positivo,53
joelalbertopc,"Isla de Margarita, Venezuela",twhashtag dia  de twhashtag  twhashtag y  de twhashtag en el municipio: se acabaron las r… twurl,Positivo,52
contrapuntovzla,,twhashtag centro de derechos humanos de la ucab lanzo web sobre situacion de migrantes venezolanos en  paises… twurl,Positivo,52
morenovivaslili,,twhashtag la clave contra el coronavirus es la prevencion. ¡quedate en casa! ¡protege tu salud y la de los tuyos! toma… twurl,Positivo,52
eldiario,"Caracas, Venezuela",twhashtag | 🗺️ la oms estudiara el impacto de la suspension del financiamiento de eeuu y los medios para compensarlo.… twurl,Positivo,51
RedRadioVe,Venezuela,twhashtag twhashtag twhashtag descubre que dijo bill gates sobre la polemica de la oms… twurl,Positivo,55
LaPrensaTachira,"San Cristóbal, Venezuela",twhashtag | retornados que entran al pais desde colombia por el zulia son trasladados a cuarentena al centro de refugi… twurl,Positivo,51
infoenbreves,Caracas,"twhashtag | denuncian que funcionarios del dgcim ""agreden a oficiales y presos"" en ramo verde twurl twurl",Positivo,52
josevrivero,Caracas - Venezuela,"un excelente videodios nos bendiga a todos, tengamos fe, no perdamos la esperanza de que pronto nos volveremos a… twurl",Positivo,52
vivoplaynet,Latinoamérica,"twhashtag ali daniels, defensor de ddhh, rechazo la represion hacia ciudadanos en el estado falcon que protestaban por… twurl",Positivo,52
AraaceliBenitez,"Corrientes, Argentina","📆#abr dia mundial del arte 💕en honor a un hombre universal: leonardo da vinci, creativo por excelencia.es funda… twurl",Positivo,54
GNBGaesTrujillo,,"en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo al puebl… twurl",Positivo,54
contrapuntovzla,,twhashtag estas son algunas recomendaciones de eset para el teletrabajo y las videoconferencias en tiempos de cuarente… twurl,Positivo,52
luisboscanm,,"a proposito de la venezuela sin gasolina, aca dejo algunas razones que lo explican, siempre vale la pena recordarlo… twurl",Positivo,52
Vasfar9,Venezuela,"[nuestro] eco no es, una mica menos y la mente sabe que platano tampoco. pero, que &gt;sera&lt; la nueva mejor; si lo hec… twurl",Positivo,52
GNB_AnzoatGDP,República Bolivariana,twhashtag por la salud y la vida de nuestro pueblo: es el momento de union nacional. quedate en casa🏠 y con responsabi… twurl,Positivo,54
uenbfelipe,,"twhashtag  en aragua, estudiantes de simoncito el carmen juegan, dibujan y colorean producciones para portafolio pedag… twurl",Positivo,52
GachamHafed,"Barranquilla, Colombia",no entiendo esa decision de twmention de cortar las ayudas a la twhashtag en una epoca tan dificil para la humani… twurl,Positivo,52
cactus24noticia,"Punto Fijo, Falcón",twhashtag abuelo de  años vence al twhashtag en twhashtag  twurl twurl,Positivo,52
ronaldlaraa,,twmention vizcarra dijo que seria un aumento geometrico y no exponencial donde serian  casos xdia como max. qu… twurl,Positivo,53
AryeliVera,,twhashtag twmention los venezolanos hacen uso de la creatividad. estamos conociendo habilidades en nosotros en me… twurl,Positivo,51
ReporteYa,Venezuela,twhashtag twhashtag una discusion por un tobo con agua termino en el asesinato de un joven de  años identificado como… twurl,Positivo,51
AryeliVera,,"twhashtag twmention es muy dificil que estamos viviendo, es una situacion dolorosa. adaptarnos al cambio siempre… twurl",Positivo,52
GNBGaesTrujillo,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
MARTINSDJRADIO,"Valencia,  VENEZUELA.","¡lo lamento por aquelos ignorantesque hicieron fiesta,y quepor el arranque,de la refineria el palito!¡se jodi… twurl",Positivo,52
Moncho5G,,twhashtag pueblo venezolano heroico en su constante lucha para evitar la propagacion del twhashtag nosotros venceremos!… twurl,Positivo,52
LaMananaDigital,"Falcón, Venezuela",alarmados criadores de la zona sur de zamora exigen soluciones twurl twhashtag twhashtag twhashtag,Positivo,51
CuentosGrimm,San Antonio de los Altos,twhashtag la absoluta disciplina y respeto a la cuarentena  que segun twmention tenemos en san antonio de los alt… twurl,Positivo,52
angielieversint,Internacional,twhashtag ▪️ angie flores 🔹la vida es una pintura plasmada por el mejor artista. twhashtag twurl,Positivo,52
contrapuntovzla,,"twhashtag el consenso para el pago de alquileres debe prevalecer durante la pandemia, recomiendan danelly colmenares y… twurl",Positivo,52
DolarToday,"Caracas, Venezuela",las agencias mas importantes de foto le han puesto precio a las primeras imagenes de meghan markle y harry en los a… twurl,Positivo,55
GNBGaesTrujillo,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
VePlus_,"Latinoamérica, España y EEUU ",predicciones para los signos de agua💧con twmention twurl twhashtag twhashtag twurl,Positivo,51
LoteriaDeARAGUA,"Aragua, Venezuela",nuestro gob. twmention twhashtag cumpliendo los lineamientos de nuestro presidente twmention en el marco de… twurl,Positivo,52
GNB_AnzoatGDP,República Bolivariana,"twhashtag prevenir es la clave en esta lucha contra el covid-. la participacion de todos es vital; por ello, la escu… twurl",Positivo,52
LibretoJunior,Planeta de los Simios,twhashtag una persona que excita tu deleite.,Positivo,52
GNBGaesTrujillo,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
ALiiVandebilt,#CDMX,les comparto un pequeño twhashtag de busca y encuentra twhashtag twhashtag twhashtag twhashtag twurl,Positivo,52
Espromed_BIO,"Caracas, Distrito Capital","twhashtag twhashtag nuestra planta de especialidades farmaceuticas continua trabajando a toda marcha,a pesar de… twurl",Positivo,52
laverdadweb,"Maracaibo, Venezuela",twhashtag twhashtag | bachelet urge a america latina a facilitar el regreso de migrantes twurl twurl,Positivo,51
enlaredretweet,Venezuela,"twhashtag er vcpte del twmention twmention de cumpleaños, celebramos twhashtag hoy mas que nunca… twurl",Positivo,51
SacsTrujillo,Trujillo Estado Trujillo.,"twhashtag // inspeccion a farmacias en el marco del cumplimiento de las medidas frente al covid-, municipio valera e… twurl",Positivo,55
contrapuntovzla,,twhashtag fmi proyecta contraccion economica de % para venezuela este  por el coronavirus twurl twurl,Positivo,53
filomenoestefa,,twmention que mentiroso ha resultado guaido me arrepiento de haber creido en el en todo el años  el tambien… twurl,Positivo,52
VePlus_,"Latinoamérica, España y EEUU ",aqui las predicciones para hoy con los signos de twhashtag 🔥👇👇twurl twhashtag twhashtag twurl,Positivo,52
VePlus_,"Latinoamérica, España y EEUU ",predicciones de twmention para los signos de twhashtag twhashtag twhashtag twurl,Positivo,52
Catari_Sally,"Vallenar, Chile",twmention twmention twmention twmention twhashtag twhashtag twhashtag  twhashtag twhashtag twurl,Positivo,52
AraguaGestion,,twhashtag cumpliendo instrucciones del pdte. twmention y en el marco de la twmention nuestro gobernador… twurl,Positivo,52
GNBGaesTrujillo,,twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
FabiolaZaragoz9,Ciudad de los sueños,"en plena pandemia de covid-, el gigante estadounidense del comercio electronico alcanzo este martes una cotizacio… twurl",Positivo,52
GNBGaesTrujillo,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
cactus24noticia,"Punto Fijo, Falcón",twhashtag elias matta: venezuela no tiene twhashtag siendo el pais con las mayores reservas de petroleo del mundo… twurl,Positivo,53
AllTravel20,Venezuela,german carreño venezuela: airbnb lanza un portal para ofrecer alojamiento a profesionales sanitarios… twurl,Positivo,55
renanaviles,Cd. Bolivar,"sabandijas mal nacidos permita dios la pronta intervencion militar internacional para sacarlos a todos presos, cuer… twurl",Positivo,52
contrapuntovzla,,twhashtag en medio de la pandemia fedenaga alerta dificultades en el sector por falta de combustible… twurl,Positivo,52
contrapuntovzla,,"¡se mantiene! dolar paralelo abrio este twhashtag en bs ., twurl twurl",Positivo,51
descifradocom,CARACAS,"jorge rodriguez: ""instalamos un laboratorio de virologia en tachira"" - descifrado twurl twhashtag twurl",Positivo,52
cambioweb,"Miami, FL",twhashtag | twhashtag | italia probara en humanos una candidata a vacuna contra el coronavirus. twhashtag twurl,Positivo,51
Analitica,"Caracas, Venezuela",twhashtag pomplamoose se formo en  y junto a la pareja los acompañan un grupo selecto de interpretes. el nombre de… twurl,Positivo,51
HinterlacesNet,Caracas,twhashtag el nuevo reto de venezuela frente al coronavirus‍ 👩‍🏫👩‍💻las herramientas digitales para adelantar… twurl,Positivo,56
MiamiDiario,"Miami, FL",domingo zapata recibe caviar como pago parcial por sus pinturas  twhashtag twurl,Positivo,52
elclarinweb,Aragua,twhashtag twhashtag protagonista de “la casa de papel” denuncio acoso de su vecina durante la cuarentena twurl,Positivo,61
venezuelaaldia,Venezuela,twhashtag | estaciones de servicio en caracas surtiran combustible bajo esquema “pico y placa” twurl,Positivo,52
GNBGaesTrujillo,,"twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
alonsodiaz9911,"Concepción, Colombia","twhashtag | bueno, ¿cuantos funcionarios publicos y concejales del mpio de twhashtag se pusieron la mano en el cora… twurl",Positivo,52
ReporteYa,Venezuela,twhashtag twhashtag twhashtag twhashtag  a cuarentena. venezolanos que ingresaron desde twhashtag hasta el twhashtag twurl,Positivo,52
renanaviles,Cd. Bolivar,twmention sabandijas mal nacidos permita dios la pronta intervencion militar internacional para sacarlos a todos pre… twurl,Positivo,54
GNBGaesTrujillo,,"twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
EquipoSucre,Boleita Sur. Caracas,twhashtag twhashtag la hora :pm nuevamente se registran incendios forestales en la zona de twmention twurl,Positivo,52
AryeliVera,,"twhashtag ¿como trascender la cuarentena, a proposito de su extension por  dias mas? la psicologa clinica… twurl",Positivo,51
laverdadweb,"Maracaibo, Venezuela",twhashtag twhashtag | bebe es la primera indigena venezolana con coronavirus en brasil twurl twurl,Positivo,52
casadel_artista,,twhashtag feliz miercoles twhashtag quedate en casa y disfruta de esta pieza musical. 👇twurl… twurl,Positivo,54
JessEnriqueAvi3,"Caracas, Venezuela",twmention twhashtag cada dia me decepciono mas de guaido pense que el era una persona correcta que le interesaba la… twurl,Positivo,52
MadaGuapaVe,Varada En El Mundo,twhashtag  dias varados twmention  twhashtag sanos abandonados en twhashtag despues de la c… twurl,Neutro,51
LGCundinamarca,"Cundinamarca, Colombia","gobierno expide decreto  de  de excarcelacion para evitar contagio de twhashtag en carceles, que permitira la… twurl",Positivo,52
ZEPortuguesa,@MPPEDUCACION,twhashtag  desde el municipio twhashtag nos llegan las fotos 📸 📸 de los estudiantes realizando sus actividades del pl… twurl,Positivo,52
noticierovv,Caracas - Venezuela,twhashtag diputado alvarez gil denuncio largas colas para surtir los vehiculos de gasolina twurl… twurl,Positivo,52
Juanpavito,"Hassan, Reino de Marruecos",● pizza de papas fritas twhashtag twhashtag twurl,Positivo,53
rafachuli,"Caracas, Venezuela",twmention twmention bueno eso es la consecuencia de elegir a un delincuente como hugo chavez frias. ley causa y… twurl,Positivo,54
salaprensaCantv,Venezuela,"twhashtag twhashtag el restablecimiento de los servicios de telecomunicaciones en las comunidades el guapo, san fe… twurl",Positivo,53
hugohumbertoto1,,twhashtag vamos activar nuestras neuronas en esta twhashtag 👇 twurl,Positivo,52
jhonpinilla18,"Bogotá, D.C., Colombia","familia, amigos, si necesitan una asesoria legal, si tuvieron problemas en el trabajo por favor escribeme. twhashtag twurl",Neutro,50
AVOZCRUDA,"Michigan, USA",americo de grazia: “diosdado cabello mando a matar a comandante solis mares”  americodegrazia… twurl,Positivo,51
DianisGarciaN1,"Bogotá, D.C., Colombia","twmention increible que las lineas de atencion ninguna funcione, la gente lleva semana tratando de buscar solucio… twurl",Positivo,51
VoluntariosxVe,Venezuela,twhashtag mas del % del pais encuentra sin suministro de gasolina.la imagen de productores agrarios exigiendo comb… twurl,Positivo,51
Chiquii_02,,"twhashtag pa cuando nos van a dejar en paz, sin cortar la luz",Neutro,53
cactus24noticia,"Punto Fijo, Falcón","twhashtag twhashtag mientras se mantenga la twhashtag el dolar paralelo seguira su tendencia a la alza, alerto barce… twurl",Positivo,52
ISP_Bolivar,Estado Bolívar,twhashtag gracias a la gestion del gobernador twmention por medio de twmention se movilizan a diario … twurl,Positivo,52
juanmc25,Oriente  Venezuela,"la gasolina y el hambre!el detonante, que de alguna u otra manera, cambia gobiernos!#abr twhashtag twurl",Positivo,52
DonGuillermoPac,,"""y la twmention por que no solicita la captura inmediata de estas asesinas?? twmention twhashtag twurl",Positivo,52
segurosybanca,"Distrito Capital, Venezuela","twhashtag | twhashtag | actualizacion // : pm . bs..,. el valor desciende ,%#segurosybanca… twurl",Positivo,51
AryeliVera,,twhashtag twhashtag cotizacion del petro en el mercado secundario:@amberescoin: bs .. twmention twurl,Positivo,51
AryeliVera,,"twhashtag twhashtag twhashtag bs. ., twmention bs. ..; el valor desciend… twurl",Positivo,51
GrossoAntonieta,"Caracas, Venezuela",¿ya renovaste tus polizas?¿sabes como actuar en caso positivo de covid-?#concienciaycompromiso twhashtag twhashtag #,Positivo,52
PRANGELMARMOL,España,"twhashtag twhashtag colega arnaldo sumoza, periodista de deportiva am del circuito twhashtag  y dtor de canal  de… twurl",Positivo,51
darwinzerpa,"ÜT: 10.176797,-71.295484","estoy cansado de ser estafado por su falta de responsabilidad , lamo al  y nada, no pueden decir que es por la… twurl",Positivo,51
darwinzerpa,"ÜT: 10.176797,-71.295484","luego iba porque cada vez que habia un bajon de luz me decian que ""el equipo se bloquea"", luego me quede sin disfru… twurl",Positivo,52
darwinzerpa,"ÜT: 10.176797,-71.295484",desde que adquiri este servicio en la oficina de supe lider en el municipio carrizarl pueden revisar los reportes de… twurl,Positivo,52
darwinzerpa,"ÜT: 10.176797,-71.295484","en otros mensajes les he hecho saber que tengo fallas graves con la caja de digital: no tengo servicio de audio, vi… twurl",Positivo,53
darwinzerpa,"ÜT: 10.176797,-71.295484","twmention twmention falta de respeto, irresponsabilidad, el caradurismo tiene nombre: twhashtag exacta… twurl",Positivo,51
GUNNER1337,,"represion  en lugar de sanidad, programas sociales y asistencia.derecha y gorilismo en su mejor expresion👇🏼 twhashtag twurl",Positivo,51
RMarcoTorres,Venezuela,twhashtag cumpliendo instrucciones de nuestro presidente twmention en el marco de la twmention nos encontramos… twurl,Positivo,52
ElToqueDeDiana,,"twhashtag ante las dificultades por el acceso a comida o medicinas, habitantes de churuguara en falcon, protestaron es… twurl",Positivo,53
GNB_CZ43,,twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible. todo acto de corrupci… twurl,Positivo,54
Pem07Merida,"Mérida, Venezuela",twhashtag la clave contra el coronavirus es la prevencion. ¡quedate en casa! ¡protege tu salud y la de los tuyos! toma… twurl,Positivo,52
vivoplaynet,Latinoamérica,twhashtag organismos de seguridad en el estado lara reforzaron las medidas de vigilancia en sus diferentes accesos deb… twurl,Positivo,51
AntonioPaguita,fake news,hola twmention aqui tu dignidad. saludos sin verguenza. twhashtag twhashtag twurl,Positivo,52
psicochamos,Venezuela,"hija, esta es tu casa, es el lugar que siempre te espera, el que va a darte vida, impulso y la fuerza que necesitas… twurl",Positivo,52
ReporteYa,Venezuela,"twhashtag twhashtag twmention ""en twhashtag inicio el dia con twhashtag los cortes electricos se dan a diario… twurl",Positivo,52
cactus24noticia,"Punto Fijo, Falcón",twhashtag twhashtag recortara produccion de . barriles solo por dos meses twurl twurl,Positivo,52
LaPrensaTachira,"San Cristóbal, Venezuela",twhashtag | crisis de combustible🚗🚙🚗🚙🚗🚙varios kilometros de la coro punto fijo recorre la cola de vehiculos pesados… twurl,Positivo,52
ElPitazoTV,Venezuela,twhashtag | mas que heroes por twmention twhashtag twhashtag twhashtag twurl,Positivo,52
LaMananaDigital,"Falcón, Venezuela",conindustria insta a la conformacion de un “gobierno de emergencia twhashtag twurl twhashtag,Positivo,52
juanjosewest,"Lima, Peru","no se necesita de otra persona para echar a andar. si otra persona esta contigo, sera por voluntad de ambos, no por… twurl",Positivo,52
SaulDavid_,"Caracas, Venezuela",la revolucion ha hecho todo bien. y cada dia seguimos mejorando como patria. pero en medio de esta cuarentena el ca… twurl,Positivo,51
AryeliVera,,. comercios de alimentos y medicinas en carabobo trabajaran hasta las : pm . cavilac: industria lactea nacion… twurl,Positivo,52
AryeliVera,,. trump corta financiamiento a la oms en plena pandemia y se gana repudio internacional. oms «lamenta» la decisi… twurl,Positivo,51
GeorgeArtwell,,"twhashtag dgcim es tt de venezuela en twmention pero..aun mostrando . tuits en las ultimas horas, si haces una… twurl",Positivo,52
amg9847,"Caracas, Venezuela",twhashtag twhashtag hoteles y posadas del estado twhashtag tienen  dias sin contabilizar ningun hospedaje tras la apa… twurl,Positivo,52
CaracasAvanzada,"Distrito Capital, Venezuela",twhashtag asi como lo dice twmention no es momento de buscar culpables de eso no vive un pais en plena crisis u… twurl,Positivo,53
mscnoticias,Latinoamérica,twhashtag principales portadas de los periodicos deportivos de europa y latinoamerica fuente kioskonet..… twurl,Positivo,52
Traffic_Mix,#VallesDelTuy,twhashtag asi esta el dolar hoy // hora :pm twhashtag twhashtag twhashtag twhashtag twurl,Positivo,52
LogicasaOficial,"La Guaira, Venezuela",twhashtag el ministro twmention sigue trabajando para fortalecer la twhashtag junto a todos los entes y… twurl,Positivo,52
RedRadioVe,Venezuela,twhashtag twhashtag twhashtag 😷 💉 creado laboratorio de virologia en tachira twurl twhashtag 👇,Positivo,52
contrapuntovzla,,twhashtag yummy ofrece entrega de alimentos y bebidas a domicilio en caracas twurl twurl,Positivo,52
descifradocom,CARACAS,"importante: bank of america redujo su beneficio en el primer trimestre del año el % , publica twmention twurl",Positivo,51
GUNNER1337,,"ok, para los ilusos, positivistas y demagogos que contaban con el verano para que les ahorrara el trabajo, los recursos… twurl",Neutro,58
ImagenologiaM,"Av. Rómulo Gallegos, Caracas ",la unidad de ecosonografia de nuestro twmention es la encargada de realizar estudios convencionales en general… twurl,Positivo,51
alejabolivarian,Venezuela,📢 :📺 twhashtag de este miercoles twhashtag educacion inicial y primaria. twhashtag twurl,Positivo,52
QPEV_,"Caracas, Venezuela","twhashtag twhashtag twhashtag esta es la realidad de los vecinos del sector los molinos en santa ana, no cuen… twurl",Neutro,50
rikrdo_3,Venezuela,elimina una.. twhashtag twurl,Positivo,52
PlanComunidad,Venezuela,twmention twmention sr pdte twmention que esta pasando con los jovenes de la cedula… twurl,Positivo,52
YMC_8,Colombia,busco trajes especiales para medicos en medellin. twhashtag twhashtag  twhashtag,Positivo,51
freddyzur,,"twmention estacion de servicio la estrella,  vehiculos realizan cola para surtir gasolina, por cronograma realizan… twurl",Positivo,52
ZonaEducativaDC,"Distrito Capital, Venezuela","twhashtag twhashtag hoy miercoles de ambiente, ecologia y productividad twmention  twmention twurl",Positivo,52
emerdescobar,"Barquisimeto, Venezuela","| twhashtag | otro año mas de vida, de lucha y de batalla, camarada twmention te deseo un feliz cumpleaños que la ben… twurl",Positivo,53
contrapuntovzla,,"twhashtag en cumana la cuarentena es un calvario, denuncia unidad vision venezuela twurl twurl",Positivo,55
OrdinZea,"Zea, Venezuela",twhashtag la clave contra el coronavirus es la prevencion. ¡quedate en casa! ¡protege tu salud y la de los tuyos! toma… twurl,Positivo,52
CentralReedan,,"twhashtag twhashtag  en la imagen se observa nubosidad parcial sobre sucre,monagas,sur de bolivar y amazonas;en e… twurl",Positivo,51
cactus24noticia,"Punto Fijo, Falcón",twhashtag twhashtag inician bombeo de agua a comunidades del eje corto los taques twurl twurl,Positivo,51
ZEPortuguesa,@MPPEDUCACION,twhashtag desde el mcpo twhashtag reportan las actividades desarrolladas hoy por los estudiantes como lo son producc… twurl,Positivo,52
AryeliVera,,"twhashtag  twmention en brasil ya se han reportado casos de contagio en poblacion venezolana, que se encuentra en… twurl",Positivo,51
AryeliVera,,"twhashtag  twmention la situacion en amazonas esta bastante complicada, porque a pesar de no ser una poblacion mu… twurl",Positivo,52
elimpulsocom,Venezuela,cdh-ucab: lanzan portal web sobre situacion de migrantes venezolanos en  paises twhashtag twurl,Positivo,51
rivasjay,Al norte de América del Sur,que vamos hacer con el petro?#abr twhashtag twhashtag twhashtag,Positivo,51
marioemorales,,fascinante imagen de la nebulosa de carina obtenida por el telescopio de rastreo del vlt | eso españa… twurl,Positivo,51
contrapuntovzla,,presos de la carcel de ramo verde impidieron paso de funcionarios de la dgcim por temor al coronavirus este twhashtag twurl,Positivo,52
mscnoticias,Latinoamérica,twhashtag principales portadas de los periodicos de estados unidos fuente kioskonet.. twhashtag y mantente… twurl,Positivo,51
ReporteYa,Venezuela,twhashtag twhashtag twhashtag twhashtag si hay algo vital en medio de esta pandemia son los servicios de emerge… twurl,Positivo,52
elduque10,,"twhashtag | la ultima vez que el venezolano se alzo por el combustible ocurrio el ""caracazo""",Positivo,52
JoalexPinango,Venezuela,twhashtag twhashtag la gobernadora twmention  en su alocucion para twmention descarto el twhashtag en  monaguen… twurl,Positivo,52
brandonmil1,Venezuela,twmention twhashtag y los reales de la twhashtag y los reales de twhashtag y los reales trump te dio por la twhashtag donde estan?,Positivo,51
AmazonasObrera,"Puerto Ayacucho, Venezuela",🗣🧏‍♀👩🏾‍🚒🧏‍♂📢 rebelde! ¡todo  tiene su !#venezuelabellaenrevolucion#abr#guerrillaobrera@nicolasmaduro… twurl,Positivo,52
EfectoCocuyo,"Caracas, Venezuela","twhashtag un sismo de magnitud , que se registro la mañana de este twhashtag en colombia se sintio en varios estados… twurl",Positivo,51
carabobozodic,,"twhashtag  se celebra el  dia mundial del arte celebracion que fue declarada por la asociacion internacional del arte,… twurl",Positivo,51
PlanComunidad,Venezuela,twmention twmention twmention twmention twmention twmention twmention twmention twmention twurl,Positivo,52
ZEPortuguesa,@MPPEDUCACION,twhashtag | en twhashtag  niños de aula integrada de la twhashtag trina de moreno en el mcpo… twurl,Positivo,52
JDextre7,"Lima, Peru","me quedare sin besarte por el resto del año, pero que importa, si hay formas mas bellas de expresar amor. twhashtag",Positivo,51
jherreraprensa,Caracas-Venezuela,"twhashtag vicepresidente de la an, juan pablo guanipa, aseguro este miercoles que la propuesta de un gobierno de em… twurl",Positivo,53
GuerriYaracuy,,¡si algo sabemos los venezolanos patriotas es vencer! “cada  tiene su ”#venezuelabellaenrevolucion#abr… twurl,Positivo,51
GNB_CARABOBO,Valencia Edo. Carabobo,"tal dia como hoy twhashtag se celebra el dia mundial del arte, fecha elegida por ser el nacimiento de leonardo da vinc… twurl",Positivo,53
LaPrensaTachira,"San Cristóbal, Venezuela","twhashtag | tras h de espera, usuarios de la e/s el castillejo, en guatire, estado miranda, reclaman a las autoridad… twurl",Positivo,53
libretosinfin,,twhashtag ten el coraje de usar tu propio razonamiento: ese es el lema de la ilustracion. — immanuel kant,Positivo,51
cristalburusa,,twmention twhashtag por lo que expone twmention significa que  guaido esta mintiendole a nuestro pais al decir… twurl,Positivo,52
contrapuntovzla,,twhashtag ¿ver o no clases por zoom? la duda de los estudiantes de la santa maria twurl twurl,Neutro,50
ValankCapital,"Caracas, Venezuela","bolsacaracas: twhashtag el indice industrial cerro este twhashtag en ., puntos (+,%) twhashtag twhashtag",Positivo,52
ValankCapital,"Caracas, Venezuela","bolsacaracas: twhashtag el indice financiero este twhashtag finalizo en ., puntos (-,%) twhashtag twhashtag",Positivo,52
ValankCapital,"Caracas, Venezuela","bolsacaracas: twhashtag el ibc cerro la jornada del twhashtag en ., puntos una variacion de (-,%) con… twurl",Positivo,52
MARTINSDJRADIO,"Valencia,  VENEZUELA.","asi mismo es!por eso, no hay que pararle bolas!sino, guindarlos por estas!falta poco venezuela!de un moment… twurl",Positivo,54
fronteravivanew,Colombia,twhashtag twhashtag  ya fue expedido el decreto que busca descongestionar las carceles con el fin de mitigar la propag… twurl,Positivo,51
lalessandrom,Miranda Venezuela,pdvsa esta sin capacidad de surtir al pais de gasolina - twurl twhashtag,Positivo,52
TvesSonrie,Venezuela,twhashtag tal dia como hoy twhashtag en el año  se declara como monumento historico nacional la plaza bolivar… twurl,Positivo,52
piscosommelier,"Pisco Elqui, Paihuano","hoy, vamos con porotos granados!! 😃👌😋 twhashtag twhashtag twhashtag twurl",Positivo,52
ponchogocho,Venezuela ,"twhashtag seria una cuarentena mas humanizada, creo yo😷 twurl",Positivo,52
maryd_quevedo1,,"twhashtag 👩‍🎨👨‍🎨hoy, twhashtag  se celebra el dia mundial del arte! para conmemorarlo puedes realizar una vi… twurl",Positivo,52
MesasVe,Venezuela,"actualizacion // : pm bs. .,. el valor desciende ,% con respecto a la publicacion anterior, es… twurl",Positivo,51
AmazonasObrera,"Puerto Ayacucho, Venezuela",🗣🧏‍♀👩🏾‍🚒🧏‍♂📢 rebelde! ¡todo  tiene su !#venezuelabellaenrevolucion#abr#guerrillaobrera@nicolasmaduro… twurl,Positivo,52
VernonProd,Chile - Venezuela - Usa,"el twhashtag ha traido crisis y complicados retos operativos y laborales, pero tambien ha acelerado la transicion al… twurl",Positivo,52
EquipoMarisela,,"🔴 hoy tenemos  casos con un total de  personas detectadas,  recuperados y  fallecidos.es responsabi… twurl",Neutro,56
